分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
总公司,信用卡还款,414420194980002,汉口银行信用卡还款,56,183939.28,14,53
湖北,外部商户,105910000269176,襄阳市第四中学,56,41570.42,24,56
吉林,公共缴费,945220183987709,国网吉林省电力有限公司通化供电公司,56,2357.19,32,45
上海,外部商户,898310151220125,1药网(医疗)(云闪付),56,10743.5,15,54
厦门,外部商户,898352273993081,福建张氏天天惠网络科技有限公司（H5）,56,347020.28,7,43
厦门,外部商户,898352272160114,悠洗(生活服务)(云闪付),55,128.89,47,49
浙江,外部商户,896330053110027,上海聚勉网络科技有限公司,55,58291.3,3,43
广东,外部商户,896580053110304,海南感失网络科技有限公司,55,43939.12,1,43
上海,外部商户,802310051720506,石化浙江石油,55,19761,0,45
深圳,外部商户,802440348991071,山姆会员大连店,55,26882.28,20,52
厦门,外部商户,896393053110362,贵州誉杰贸易有限公司,55,175676.09,2,48
贵州,公共缴费,898520349000120,贵州电网有限责任公司遵义供电局,55,13189.05,43,43
福建,公共缴费,016350649000276,国网福建省电力有限公司漳州供电公司,55,7075.49,31,45
内蒙古,公共缴费,898150149000153,呼和浩特市自来水供排水有限责任公司,55,633.09,46,51
广东,外部商户,103440180621253,广东省中医院,54,3165.85,7,46
厦门,外部商户,896393053110353,暖盈滋禧（北京）科技有限公司,54,167161.45,2,51
总公司,外部商户,301310060129520,交行上海电子渠道,54,154423,0,51
辽宁,外部商户,898210141110014,（特约）辽宁新天地铁科技有限公司,54,234.36,10,42
湖南,公共缴费,001430948140099,行业商户(电信）,53,24.23,5,50
河北,外部商户,898130693110012,河北省国家税务局,53,41639.6,15,45
江苏,外部商户,898320173720147,南京广电猫猫新媒体有限公司（实物销售）,53,450171.48,23,33
湖南,公共缴费,001431148140099,行业商户(电信）,53,39.92,10,53
上海,外部商户,104310058133377,星巴克（大连）,53,2647.79,16,51
浙江,外部商户,102333083980001,温州市财政局,52,9829.51,10,36
湖北,公共缴费,303420149000315,光大公共事业代缴费（自来水）,52,255.99,48,50
总公司,信用卡还款,495614094980388,柳州银行互联还款,52,148488.27,11,43
上海,商城,802310053112494,东浩国际（云闪付商城）,52,2693.51,33,51
云南,公共缴费,302731048146054,云南移动电话费,52,970.58,10,43
总公司,外部商户,105410192220003,郑州市财政局,52,7923.09,7,39
湖南,公共缴费,001431048140002,郴州市移动公司,52,419.04,8,52
安徽,公共缴费,898340548140011,中国联通马鞍山市分公司（话费）,51,1.95,51,45
北京,外部商户,898111948161234,惠买,51,15193.81,23,44
湖南,公共缴费,027430149000004,长沙供水有限公司,51,1390.23,28,41
河南,公共缴费,586410149000003,中原银行自来水缴费,51,1796.09,44,49
北京,外部商户,898111953990395,多点,51,2329.96,46,45
大连,外部商户,898210257121353,大连吉蜜科技有限公司,51,2484.23,50,42
山西,服务类,898140192220101,山西省公安厅交通管理局,51,9875.23,12,32
河南,外部商户,898411593110092,河南省信阳市浉河国家税务局(财税库银后端),51,18412.6,0,28
厦门,公共缴费,027350248140012,福建省电信公司厦门市分公司,51,169.12,37,47
厦门,外部商户,896393053110352,河北晓雪贸易有限公司,50,181795.24,4,47
河北,外部商户,310130148140006,中国移动通信集团河北有限公司,50,3357.35,36,50
福建,公共缴费,016350549000269,国网福建惠安县供电有限公司,50,16685.23,27,41
青岛,公共缴费,103053249000077,国网山东即墨市供电公司,50,57646.6,31,45
浙江,外部商户,412330386990001,温州市驾培协会,50,11761.26,8,46
黑龙江,外部商户,896260053110482,德州旭昇商贸有限公司,50,30024,0,41
湖北,外部商户,027420793110001,国家金库鄂州市中心支库,50,27403.93,4,24
广东,外部商户,103440180621299,中山三院（医院）（云闪付）,50,2768.24,4,43
黑龙江,外部商户,896260053110555,陕西凯博森信息科技有限公司,50,12043,0,19
海南,外部商户,898460180620163,海南智慧医院（医疗）(云闪付),50,1416.79,45,43
广东,外部商户,802440048991038,小迈网络,50,7069.79,49,45
总公司,信用卡还款,434110194980001,天津银行互联还款,50,116135.62,15,46
浙江,外部商户,896330053110075,临汾悦欣星网络科技有限公司,50,24342.9,2,38
内蒙古,公共缴费,951207386510001,磴口县联社党费缴纳,49,10608.55,0,49
四川,外部商户,308510178320004,畅影科技,49,491.54,13,43
贵州,公共缴费,898520449000104,贵州电网有限责任公司安顺供电局,49,8843.28,44,47
山西,公共缴费,898141049000440,国网电力公司临汾供电公司（多渠道后端）,49,11561.22,39,47
山西,公共缴费,898140149000430,太原供水集团有限公司,49,481.58,41,42
厦门,服务类,027350293110001,厦门市税务局,49,28951.75,13,47
湖南,外部商户,898430992224421,湖南交通违法处理自助平台（益阳支队）,49,7009,0,37
广东,外部商户,896580053110265,山西华鼎云信网络科技有限公司,48,125059.73,2,41
福建,公共缴费,016350649000278,国网福建龙海市供电有限公司,48,38626.73,28,38
上海,外部商户,305310054990143,天天果园（在线商城）（云闪付）,48,8748.74,48,45
上海,外部商户,301310093999500,交通银行党费管家平台,48,5645.74,14,47
湖北,外部商户,027420993110001,暂收款（孝感国税日间）,48,15099.09,5,20
上海,外部商户,802310053113187,国美,48,20456.06,40,41
贵州,公共缴费,898520249000119,贵州电网有限责任公司六盘水供电局,48,8181.88,42,43
山西,公共缴费,898140149000397,国网电力公司太原供电公司（多渠道后端）,48,931.83,29,33
总公司,信用卡还款,955177094986666,尧都农商行信用卡还款,48,305111.5,13,42
上海,外部商户,802310051720509,石化广东,48,15570,0,35
河南,外部商户,898410393110040,互联网财税库银（洛阳）,48,31946.04,0,36
福建,公共缴费,016350749000286,国网福建顺昌县供电有限公司,47,6044.99,22,34
上海,外部商户,802310051720513,石化河北,47,15750,0,44
吉林,公共缴费,945220183982212,国网吉林榆树市供电有限公司,47,3956.03,27,43
黑龙江,外部商户,896260053110610,石家庄怀奇科技有限公司,47,14631,0,23
河南,外部商户,898411693110079,河南省周口市国家税务局,47,26744,0,31
广东,公共缴费,102440893990015,中国人民银行湛江市中心支行,46,4386,0,46
江苏,外部商户,105910000004749,昆山开放大学,46,1884.57,0,6
总公司,信用卡还款,426338094980001,金华银行信用卡还款,46,217248.66,17,39
黑龙江,外部商户,896260053110590,赤峰中玉电子工程有限公司,46,6923,0,36
福建,公共缴费,016350549000268,国网福建省电力有限公司泉州供电公司,46,12782.29,23,36
贵州,公共缴费,898520349000124,贵州电网有限责任公司遵义供电局,46,8138.8,40,44
北京,外部商户,898111953990265,多点,46,4192.8,45,43
总公司,外部商户,105450192220006,广西交警,45,8893.75,7,27
吉林,公共缴费,945220183987701,国网吉林省电力有限公司白城供电公司,45,1863.77,40,41
福建,公共缴费,016350249000237,国网福建省电力有限公司厦门供电公司,45,7664.84,14,37
福建,公共缴费,016350549000270,国网福建南安市供电有限公司,45,37391.33,18,32
青岛,外部商户,898053282200008,中国海洋大学（食堂）,45,1288.79,33,33
北京,外部商户,898111953990262,多点,45,1610.4,41,43
总公司,充值,304330148140010,元迈科技流量充值（移动）,45,789.1,11,45
云南,公共缴费,305530149000001,昆明通用自来水有限公司,44,5053.66,14,43
福建,外部商户,821350148160040,福州市安元网络科技有限公司,44,14966.26,2,15
江苏,外部商户,103320186515393,江苏省公安厅交通警察总队（南通）,44,4076.52,6,19
黑龙江,外部商户,896260053110566,西安艾岩华商贸有限公司,44,7244.03,1,22
贵州,公共缴费,898522649000137,贵州电网公司凯里供电局（黄平供电局）,44,2743.67,5,5
贵州,公共缴费,898520349000108,贵州电网有限责任公司遵义供电局,44,10241.52,36,35
广东,外部商户,896580053110370,龙岩康巨贸易有限公司,44,13508.76,1,31
上海,外部商户,802310051720508,石化山东,44,16110,0,42
广东,外部商户,896580053110253,广州天翼云贸易有限公司,44,44733.67,2,19
湖北,外部商户,027420893110101,荆门东宝国税局,43,46361.75,7,22
青岛,公共缴费,103053249000074,国网山东省电力公司青岛市黄岛区供电公司,43,836.27,38,40
总公司,外部商户,620055459475040,OMT,43,816.95,0,17
广东,外部商户,896580053110264,永丰县睿明科技有限公司,43,74075.98,1,30
安徽,公共缴费,898340149000007,合肥燃气集团营业厅,43,5974.81,23,41
河北,外部商户,898130193994026,河北省公安厅交通管理局,43,4908.67,11,32
贵州,公共缴费,898522749000147,中国南方电网,43,9512.81,39,38
厦门,公共缴费,027350249000017,厦门水务,43,7961.52,9,37
上海,外部商户,802310051720515,石化湖北,43,16933.1,0,43
贵州,公共缴费,898520149000006,（特约）贵州广电,42,2225.86,25,41
浙江,外部商户,906330148160055,网易CC,42,3240.28,6,28
四川,公共缴费,898510193990032,银联商务四川（党费缴纳）（云闪付）,42,9660.74,0,41
上海,外部商户,301310060129531,交银智慧金服平台,42,3407.72,3,10
贵州,公共缴费,898520349000126,贵州电网有限责任公司遵义供电局,42,6043.08,37,37
湖北,外部商户,027421293110001,咸宁国税日间,42,18889.34,7,19
北京,外部商户,898111953990239,多点,42,1542.24,40,38
贵州,公共缴费,898520149000129,贵州电网有限责任公司贵阳供电局,42,7170.49,31,35
贵州,公共缴费,898520349000114,贵州电网有限责任公司遵义供电局,42,7007.06,30,30
深圳,外部商户,861440359337053,捷信消费金融,42,37031.56,8,42
深圳,外部商户,802440348991065,山姆会员福州店,42,16027.92,13,33
江苏,外部商户,898320148160736,江苏欧飞电子商务有限公司,41,183.84,15,39
福建,公共缴费,016350549000271,国网福建晋江市供电有限公司,41,30803.04,13,29
吉林,公共缴费,945220183987706,国网吉林省电力有限公司松原供电公司,41,1892.92,23,30
上海,外部商户,303310048990996,云缴费（普通类缴费2）,41,1515.67,11,24
上海,外部商户,802310049000538,石化江苏,41,46700,0,38
厦门,外部商户,852393048160003,易名科技,41,14274.24,7,33
吉林,公共缴费,945220183987710,国网吉林省电力有限公司白山供电公司,41,1566.56,26,35
总公司,外部商户,620055459475039,OM,41,2225.54,0,19
上海,外部商户,898319848140024,中国电信股份有限公司电子渠道运营中心,41,2298.24,21,41
贵州,公共缴费,898520349000130,贵州电网有限责任公司遵义供电局,40,5799.1,34,34
黑龙江,外部商户,896260053110473,临汾清川建筑材料有限公司,40,17968.98,2,36
湖北,外部商户,027420593110001,宜昌国税日间,40,21823.67,3,21
四川,外部商户,865650048162147,北京大米科技,40,284021.55,14,37
上海,外部商户,898310158141954,达美乐比萨(餐饮)(云闪付),40,2722.29,12,40
上海,外部商户,802310049000537,中国石油化工股份有限公司浙江石油分公司,39,60510,0,37
安徽,公共缴费,898341248140010,中国联通阜阳市分公司（话费）,39,50.53,3,39
总公司,外部商户,301440160129501,交行广东电子渠道,39,150538.34,0,37
河北,外部商户,898130493110012,邯郸国库（国税）,39,22182.91,2,12
总公司,信用卡还款,466530194986303,富滇银行信用卡还款,39,141391.79,5,32
福建,公共缴费,017350349000254,国网福建省电力有限公司莆田供电公司,39,3798.55,17,34
厦门,外部商户,898352273991739,依然洁（自助洗衣）（云闪付）,39,128.64,4,28
上海,外部商户,802310051720522,石化福建,39,12925,0,30
深圳,外部商户,802440354110735,龙华山姆会员商店,39,10329.23,6,37
浙江,外部商户,102331093110009,温岭市财政局,39,6179.14,5,29
青岛,服务类,104053293110002,(特约)国家税务总局青岛市税务局,38,634937.15,4,23
福建,外部商户,102350144580001,中国烟草总公司福建省公司,38,547847.98,7,38
深圳,外部商户,802440354110742,沃尔玛山姆会员店（北京）,38,12168.38,7,27
北京,外部商户,898111953990407,多点,38,1092.33,35,35
浙江,外部商户,103330793110004,永康市财政局,38,25881.63,11,33
黑龙江,外部商户,896260053110420,漯河市盈禄商贸有限公司,38,14304.76,1,25
厦门,公共缴费,027350249000112,厦门华润燃气有限公司,37,2596.53,10,37
贵州,公共缴费,898520149000151,贵州电网有限责任公司贵阳供电局,37,6073.57,29,29
贵州,公共缴费,898520149000148,贵州电网有限责任公司贵阳供电局,37,20036.38,24,26
广东,外部商户,802440048160653,深圳尚米网络,37,3026.25,6,23
深圳,公共缴费,861440349000012,深圳市燃气集团股份有限公司,37,2397.97,17,34
安徽,公共缴费,898340193990139,中国共产党安徽银商支部委员会(党费缴纳),37,4929.05,0,37
宁波,外部商户,853332053114982,丝宝俪商城,37,209464.62,1,31
上海,外部商户,802310053991458,春播,37,5975.27,37,30
厦门,外部商户,802350245110523,厦门航空有限公司,37,87451.91,3,15
辽宁,外部商户,898210992220011,（特约）彰武县公安交通警察大队,37,5297.27,7,17
黑龙江,外部商户,896260053110481,广西正锋物流有限公司,36,130396.01,2,31
贵州,公共缴费,898522449000121,贵州电网毕节供电局,36,5745.05,25,27
福建,公共缴费,016350149000247,国网福建福清市供电有限公司,36,4745.11,12,24
浙江,公共缴费,898991986510001,人民银行台州市中支（党费缴纳）,36,849,0,36
上海,外部商户,104310059994778,东航电商,36,45877.35,11,34
黑龙江,外部商户,898230175230007,创艺港国际（西城红场停车场）,36,962.42,12,27
辽宁,外部商户,898211192220024,（特约）大洼县公安局交通管理大队,36,4977.05,8,27
福建,公共缴费,016350449000264,国网福建永安市供电有限公司,36,2767.28,27,33
总公司,信用卡还款,441980094980001,重庆互联网还款,35,158840.82,6,31
河北,外部商户,898130193994020,河北省公安厅交通管理局,35,3694.09,8,30
福建,公共缴费,017350449000256,国网福建省电力有限公司三明供电公司,35,3460.45,26,31
黑龙江,外部商户,896260053110543,西安祯享购商贸有限公司,35,5230,0,26
大连,外部商户,898210254113072,大商股份有限公司,35,689.03,20,34
上海,服务类,113310078320031,猫眼,35,2254.98,11,35
深圳,外部商户,802440354110750,沃尔玛山姆会员商店（上海青浦店）,35,10933.25,11,34
福建,公共缴费,016350649000277,国网福建漳浦县供电有限公司,35,29663.07,10,28
青岛,服务类,105053289990259,青岛日日顺乐家物联科技有限公司,34,1050,33,33
贵州,公共缴费,898520449000106,贵州电网有限责任公司（平坝供电局）,34,5123.85,30,30
浙江,公共缴费,898330749000003,国网浙江省电力有限公司金华供电公司,34,3426.17,7,19
北京,外部商户,898111948160854,上海玄霆娱乐,34,510.38,13,34
总公司,信用卡还款,937320294980001,无锡农商行互联还款,34,84203.89,14,32
黑龙江,外部商户,896260053110512,广州松搭网络科技有限公司,34,20016.8,2,30
贵州,公共缴费,898520149000154,贵州电网有限责任公司贵阳供电局,34,5350.66,30,32
浙江,外部商户,102331093110004,临海市财政局,34,30193.06,5,28
贵州,公共缴费,898520349000116,贵州电网有限责任公司遵义供电局,34,4183.86,30,31
湖北,外部商户,027420393110001,湖北省十堰市国家税务局,34,9358.63,2,12
浙江,公共缴费,898330349000010,国网浙江瑞安市供电有限责任公司,34,37610.75,5,12
浙江,外部商户,802330048160542,码上行（BWTON-PAY）,34,425.91,12,32
黑龙江,外部商户,896260053110564,铜川栗远西商贸有限公司,34,9745.01,0,15
河北,公共缴费,898130193994154,国网河北省电力公司深州市供电分公司,34,1839.29,21,28
贵州,公共缴费,898520149000163,贵州电网有限责任公司贵阳供电局,34,7770.33,26,27
总公司,信用卡还款,437980094980001,珠海华润互联还款,34,186334.69,5,29
河北,外部商户,898130193994022,河北省公安厅交通管理局,33,4975.85,8,21
总公司,信用卡还款,402350294980001,厦门银行股份有限公司信用卡还款,33,131916.83,15,30
贵州,公共缴费,898522749000175,中国南方电网,33,84791.73,25,25
广东,外部商户,896580053110363,天门辉睿商贸有限公司,33,6028.96,1,24
河北,外部商户,898130293110012,唐山国库（国税）,33,10686.8,2,15
浙江,公共缴费,304331049000002,华夏银行（燃气业务代缴费）,33,4969.01,19,28
总公司,外部商户,301500060129500,交行重庆电子渠道,33,170635.9,0,14
湖南,公共缴费,001430748140099,行业商户(电信）,33,129.33,7,33
福建,公共缴费,016350749000283,国网福建省电力有限公司南平供电公司,33,1738.13,25,32
总公司,外部商户,301410160129500,手机银行II类账户河南省分行,33,72476,0,30
新疆,服务类,898650178320169,新疆禾森源城市文化投资有限公司壹零叁,33,440,31,21
辽宁,外部商户,898211392220034,（特约）建平县公安局交通警察大队罚没,33,4495.51,8,27
江西,外部商户,821360173924027,北京闪银奇异科技有限公司,33,15113.61,3,28
江苏,外部商户,103320186515384,江苏省公安厅交通警察总队（盐城）,33,3321.4,7,23
北京,外部商户,898111953990384,多点,33,269.84,33,30
重庆,外部商户,303690541319010,重庆公客售票,32,2629.05,14,31
湖南,公共缴费,938430249000004,株洲市自来水有限责任公司,32,1434.96,11,20
河北,外部商户,898130193994030,河北省公安厅交通管理局,32,2847.19,4,20
辽宁,外部商户,898211092220004,（特约）辽阳县公安局交通管理大队,32,4971.69,6,24
北京,外部商户,104100580621315,301医院,32,1848.15,9,27
山东,外部商户,302370153990888,每日一淘（自营实物销售）,32,2906.42,19,30
河北,公共缴费,898130193994159,国网故城县供电公司,32,588.91,22,22
总公司,外部商户,301440360129501,交行深圳电子渠道,32,40165,0,29
上海,外部商户,104310058133376,星巴克（西安）,32,1654.02,6,32
陕西,服务类,826791055415888,佰付美（云闪付）,32,6832.04,8,31
总公司,外部商户,620055459475043,Oceania-shop.online-RMB,32,5680,0,18
浙江,外部商户,103330993110001,青田县财政局,32,39861.14,0,3
山西,公共缴费,898140849001781,国网电力公司运城供电公司(多渠道后端),32,7215.66,17,28
广东,外部商户,898440148161916,安利（中国）日用品有限公司,32,37653.69,15,31
总公司,信用卡还款,439227094980001,锦州银行信用卡还款,32,63576.8,9,31
上海,外部商户,104310058133384,星巴克（上海）,32,2387.22,13,31
天津,服务类,898120093110274,国家税务总局天津市税务局,32,7110,28,29
辽宁,外部商户,898210193118001,辽宁省税务局,31,167879.73,4,23
广东,外部商户,896580053110287,广州献泽网络科技有限公司,31,13145,0,13
山西,外部商户,898161093111001,太原市税务局（财税库银）,31,113765.67,1,19
北京,外部商户,898111953990243,多点,31,1311.41,30,25
北京,公共缴费,898110392224306,移动支付系统缴燃气费(后端),31,3373.85,23,30
总公司,信用卡还款,491617094980001,桂林银行信用卡还款,31,110327.61,6,28
总公司,外部商户,800039259992018,InMirror,31,214779,0,3
山西,外部商户,898140173990189,山西大昌网约车服务有限公司,31,486.66,9,28
贵州,公共缴费,898522749000139,中国南方电网,31,5836.82,24,25
辽宁,外部商户,898210693990008,（特约）丹东市公安交通警察支队,31,3727.89,8,21
广东,外部商户,301442048990018,完美（中国）有限公司,31,32744.38,12,28
总公司,外部商户,301330160129500,交行浙江电子渠道,31,52232.52,0,30
黑龙江,外部商户,896260053110595,北京项宇微森科技有限公司,31,67899.29,0,31
江西,公共缴费,898360149000102,江西缴费通（燃气费）,31,1750.26,18,31
总公司,外部商户,301420160129500,交行湖北电子渠道,31,152497,0,25
总公司,外部商户,301340160129500,交行安徽电子渠道,31,57880,0,25
湖北,服务类,898420157341465,(特约)武汉三和融通科技有限公司,31,4073.91,29,31
北京,公共缴费,898110392224307,移动支付平台缴银联商务自来水费(后端),30,2705.49,19,29
厦门,外部商户,896393053110482,南京昌万同电子科技有限公司,30,12535,0,26
总公司,信用卡还款,420980094980002,鄞州农村合作互联,30,51032.94,8,28
上海,外部商户,802310049000555,石化江西,30,43400,0,28
深圳,公共缴费,861440348146010,中国联通深圳分公司,30,2070,28,30
总公司,外部商户,542034453110011,Hi Go Travel,30,3446,0,23
浙江,外部商户,423330193110002,杭州市财政局,30,3837.69,7,23
广东,外部商户,898440148120111,广东天翼,30,2488.33,7,19
河北,公共缴费,898130173995726,中共银联商务河北分公司支部委员会党费缴纳,30,4369.09,0,30
上海,商城,802310053112478,源芬贸易（云闪付商城）,30,350.67,16,30
贵州,公共缴费,898522749000172,中国南方电网,30,4946.66,25,24
湖南,公共缴费,001430148140017,行业商户(电信）,30,548.51,9,29
江苏,公共缴费,802320049000500,（特约）云闪付江苏公共缴费（邦道）,30,5315.78,20,28
北京,外部商户,898111992220104,北京市西城区城市管理委员会,30,409.95,10,25
上海,外部商户,802310055330524,途虎养车(生活服务)(WAP支付),30,304,28,30
四川,外部商户,896650053110086,重庆格米绱网络科技有限公司,30,17548,0,22
黑龙江,外部商户,896260053110438,北京盛雅科技有限公司,30,92443.77,1,30
河南,外部商户,898410493110058,河南省平顶山市国家税务局,29,16765.52,0,22
贵州,公共缴费,898520449000112,贵州电网有限责任公司关岭供电局,29,8425.32,24,26
北京,外部商户,898111953990403,多点,29,811.6,28,27
贵州,公共缴费,898522449000105,贵州电网毕节供电局,29,12630.72,26,27
浙江,公共缴费,898330149000014,国网浙江省电力公司杭州供电公司,29,4349.65,20,29
总公司,信用卡还款,405350194980001,海峡银行信用卡还款,29,152801.82,6,23
吉林,公共缴费,945220183987704,国网吉林省电力有限公司四平供电公司,29,1498.88,22,26
新疆,外部商户,301650180629996,伊犁哈萨克自治州妇幼保健院,29,2429.24,1,23
北京,外部商户,898111978320161,中影云,29,1591.57,29,25
吉林,公共缴费,945220183986166,国网吉林农安县供电有限公司,29,6811.19,15,22
山西,公共缴费,898140749000151,国网电力公司晋中供电公司（多渠道后端）,29,821.37,20,26
上海,服务类,102310093990015,上海交警罚没款,29,2360,0,28
云南,外部商户,310530148140005,(特约)云南移动（话费充值）（云闪付）,29,2591.71,14,29
河北,外部商户,898130193994018,河北省公安厅交通管理局,29,4279.36,7,27
陕西,公共缴费,898610186510130,银联商务股份有限公司陕西分公司(党费缴纳),29,5246.97,0,29
上海,外部商户,853290053113674,顺联动力,29,2781.89,10,17
深圳,公共缴费,861440383981234,中国银联股份有限公司深圳分公司（党费）,29,13510.71,0,29
总公司,信用卡还款,903320594980001,常熟农商互联还款,29,42989.63,8,28
湖北,外部商户,027420293110001,暂收款（黄石日间）,29,15812.13,6,21
湖南,公共缴费,898432649001236,行业商户（电力）,29,2858.29,14,23
上海,外部商户,802310049000542,石化广东,28,81100,0,18
山西,公共缴费,898140249000111,国网省电力公司大同供电公司（多渠道后端）,28,761.58,22,25
总公司,外部商户,301350160129501,交行福建电子渠道,28,150260,0,25
贵州,公共缴费,898520149000132,贵州电网有限责任公司贵阳供电局,28,4666.71,22,22
上海,外部商户,802310051720524,石化湖南,28,7786,0,21
黑龙江,外部商户,898230186510099,工会会费缴纳（银联黑龙江云账单）,28,1078.77,17,28
天津,服务类,898120092220012,交管(驾驶员管理卡)业务塘沽,28,3549.06,3,12
福建,公共缴费,016350449000261,国网福建大田县供电有限公司,28,3602.88,9,21
河南,外部商户,898411493110049,商丘市国家税务局（财税库银后端商户）,27,7973.2,0,14
北京,外部商户,898111941210105,首约科技（北京）有限公司,27,13029.13,6,26
上海,外部商户,802310048993073,上海域起,27,774.25,4,7
深圳,外部商户,802440354110720,山姆会员厦门店,27,19064.58,6,25
内蒙古,公共缴费,898150949000002,内蒙古电力（集团）乌兰察布电业局,27,828.63,22,24
宁波,公共缴费,802332186510048,宁波通商银行股份有限公司（党费缴纳）,27,6753,0,27
上海,外部商户,102310054991630,易果电子,27,10081.18,27,27
深圳,外部商户,307440386510019,深圳市公安局交通警察局,27,7189.04,6,25
江西,公共缴费,898360149000085,江西缴费通（水费）,27,1167.87,16,27
总公司,外部商户,301370160129500,交行山东电子渠道,27,39282,0,23
广东,外部商户,896580053110288,广州禹科网络科技有限公司,27,20569.14,1,18
福建,服务类,998350593110001,国税总局泉州税务日间,27,373163.34,5,19
天津,服务类,898120093119904,天津国税,27,17723.83,0,7
宁夏,公共缴费,898640149009998,宁夏哈纳斯后端燃气商户,26,5272.83,9,23
上海,外部商户,802310049000568,石化湖南,26,76200,0,16
河南,外部商户,302410165130011,河南正弘物业管理有限公司,26,7072.95,1,25
北京,外部商户,898110279220056,保利票务,26,9905.74,12,26
深圳,外部商户,802440348991067,山姆会员深圳店,26,11018.44,6,24
深圳,外部商户,802440348991066,山姆会员广州店,26,10429.33,6,26
福建,公共缴费,016350349000255,国网福建仙游县供电有限公司,26,3491.87,11,25
浙江,外部商户,896330053110073,湖南冠峰电子科技有限公司,26,20591,0,8
山东,公共缴费,302481189991122,中信银行济南分行（山东电信）,26,0.62,25,22
总公司,外部商户,301320160129500,交行江苏电子渠道,26,56347,0,26
河北,外部商户,898130193994027,河北省公安厅交通管理局,26,2717.33,5,22
上海,外部商户,802310049000562,石化山西,26,38680,0,25
贵州,公共缴费,898522249000102,贵州电网有限责任公司铜仁供电局,26,5009.95,25,25
宁波,外部商户,301330249000041,宁波市民卡运营管理有限公司,26,602.83,7,24
浙江,公共缴费,898330549000002,国网浙江省电力有限公司湖州供电公司,26,4308.67,3,5
浙江,公共缴费,898330349000013,国网浙江乐清市供电有限公司,26,19899.97,3,9
贵州,公共缴费,898520449000127,贵州电网有限责任公司开发区供电局,26,6717.97,15,20
深圳,公共缴费,861440349000011,广东电网公司深圳供电局,26,25963.18,10,23
湖北,外部商户,898420147840114,（特约）湖北省高速公路联网收费中心,26,524.2,12,15
浙江,外部商户,102330693110005,上虞区财政局,25,2307.43,2,9
辽宁,外部商户,898210792220032,（特约）凌海市公安交通警察大队,25,4432.36,3,20
北京,外部商户,898111989990112,北京舞蹈学院,25,2679.61,5,24
江苏,公共缴费,898320849002402,国家电网江苏淮安供电公司,25,5842.86,10,20
天津,服务类,301120082200017,天津师范大学,25,2332.64,9,24
浙江,公共缴费,898330649000005,国网浙江省电力有限公司绍兴供电公司,25,2190.11,10,22
福建,公共缴费,016350849000297,国网福建连城县供电有限公司,25,2100.03,13,20
福建,公共缴费,016350849000351,国网福建武平县供电有限公司,25,1771.03,9,17
江苏,公共缴费,308320149005612,南京港华燃气,25,3337.65,15,24
福建,公共缴费,016352249000300,国网福建省电力有限公司宁德供电公司,25,6878.47,10,23
深圳,外部商户,802440354110718,山姆会员天津店,25,7771.74,8,20
总公司,信用卡还款,433235094880001,葫芦岛银行信用卡还款,25,106728.47,4,22
上海,外部商户,102310073990914,荟集生活,25,18621.84,11,23
青岛,公共缴费,898053286510002,中共银联商务青岛分公司支部委员会党费缴纳,25,3834.02,0,25
福建,公共缴费,016350649000280,国网福建长泰县供电有限公司,25,2902.64,4,16
浙江,公共缴费,102338086510004,国家税务总局永康市税务局（党费缴纳）,25,1426.7,0,25
福建,公共缴费,016350549000273,国网福建永春县供电有限公司,25,6293.67,9,19
天津,服务类,898120092220014,交管(驾驶员管理卡)业务宝坻,25,3136,0,8
重庆,外部商户,898500055111443,（特约）长安车联（租车）,25,8387.58,6,21
上海,外部商户,303310049000942,云缴费（公用事业类缴费2）,24,1121.21,11,18
福建,公共缴费,017350149000251,国网福建省电力有限公司闽侯县供电公司,24,2906.25,6,17
总公司,外部商户,301510160129500,交行四川电子渠道,24,48925.35,0,21
福建,公共缴费,016350449000267,国网福建尤溪县供电有限公司,24,2180.22,10,23
总公司,信用卡还款,902320594981001,江苏昆山农商银行信用卡还款,24,18612.05,7,23
福建,公共缴费,017350449000262,国网福建沙县供电有限公司,24,1923.42,14,17
北京,外部商户,898111948161131,北京速通科技,24,7817.07,7,21
吉林,公共缴费,945220183987705,国网吉林省电力有限公司辽源供电公司,24,2791.46,13,22
福建,公共缴费,417350886510000,中共龙岩农商银行委员会党费,24,2302,0,24
贵州,公共缴费,898522649000143,贵州电网公司凯里供电局（锦屏供电局）,24,3703.05,17,17
福建,外部商户,999350193110001,国税总局福州税务日间,24,6449.01,1,6
内蒙古,公共缴费,898152549000003,内蒙古电力（集团）锡林郭勒电业局,24,2421.68,13,22
广西,公共缴费,898450160510432,广西银联云账单（党费）,24,8279.73,0,24
大连,公共缴费,898210286510104,中国银联股份有限公司大连分公司党费缴纳,24,8592.39,0,24
湖北,外部商户,898420159121758,小药药(武汉)医药有限公司,24,40811.46,2,24
山西,公共缴费,898140949000214,国网电力公司忻州供电公司（多渠道后端）,23,2142.77,15,20
安徽,外部商户,898340147220261,飞常准,23,26701.95,6,22
重庆,外部商户,102501382200076,重庆工商大学,23,1150,0,23
浙江,公共缴费,898330449000006,国网浙江嘉善县供电有限公司,23,5236.98,2,3
上海,外部商户,802310055410503,杭州油呗科技有限公司（移动收银台,23,5152.86,22,18
上海,外部商户,802310051720521,石化山西,23,6950,0,23
总公司,外部商户,301430160129500,交行湖南电子渠道,23,30080,0,21
