分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
福建,公共缴费,008352257220001,中国联通有限公司宁德分公司,18,16.88,13,17
贵州,公共缴费,898520249000125,贵州电网公司六盘水供电局（钟山供电局）,18,9396.04,15,15
贵州,公共缴费,898520449000118,贵州电网有限责任公司普定供电局,18,4650.31,16,16
山西,公共缴费,898140349000118,国网电力公司阳泉供电公司(多渠道后端),18,660.34,16,17
上海,外部商户,102310073990914,荟集生活,18,15073.25,5,17
上海,外部商户,802310049000547,石化天津,18,27000,0,18
重庆,外部商户,802500073920533,上海悦会信息科技有限公司(移动支,18,1.21,0,2
广东,外部商户,896580053110288,广州禹科网络科技有限公司,18,10296,0,7
河南,外部商户,898411793110034,河南省驻马店市地方税务局,18,5797,0,7
江苏,公共缴费,802320049000500,（特约）云闪付江苏公共缴费（邦道）,18,1087.99,9,18
上海,外部商户,104310058133384,星巴克（上海）,18,1380.56,8,18
浙江,外部商户,906330148160038,梦幻西游手游藏宝阁,18,17055.77,2,17
北京,外部商户,104100580621315,301医院,18,1039.93,2,15
北京,外部商户,898111992220116,北京市海淀区城市管理委员会,18,199.33,7,17
上海,公共缴费,898310186510110,银联商务股份有限公司上海分公司（党费）,18,4045,0,18
厦门,公共缴费,027350248990019,福建广电网络集团股份有限公司厦门分公司,18,377.47,5,17
福建,公共缴费,417350486510050,永安市农村信用合作联社党委（党费）,18,358,0,18
辽宁,外部商户,898211292220024,（特约）调兵山市公安局交通警察大队,18,2696.61,4,7
北京,外部商户,898111992220108,北京市丰台区城市管理委员会,17,122.66,4,15
辽宁,外部商户,898211092220004,（特约）辽阳县公安局交通管理大队,17,1799.98,1,16
福建,公共缴费,417350786510014,南平农商银行党委（党费）,17,719,0,17
浙江,外部商户,104330148160013,开元酒店集团,17,18077.74,4,13
深圳,外部商户,802440354110742,沃尔玛山姆会员店（北京）,17,5403.38,5,17
安徽,外部商户,898340147220275,飞常准,17,2305.84,6,17
贵州,公共缴费,898520449000112,贵州电网有限责任公司关岭供电局,17,5677.16,15,15
厦门,公共缴费,027350249000112,厦门华润燃气有限公司,17,742.51,4,16
福建,公共缴费,417350586510005,泉州农商银行党委（党费）,17,734,0,17
贵州,公共缴费,898522349000123,贵州电网有限责任公司兴义供电局,17,7550.25,13,14
总公司,外部商户,549034450940002,mPay,17,425,0,16
贵州,公共缴费,898522649000125,贵州电网公司凯里供电局（麻江供电局）,17,3014.06,15,15
总公司,信用卡还款,450980094980001,青岛互联网还款,17,71100.54,10,16
总公司,信用卡还款,426338094980001,金华银行信用卡还款,17,58992.24,4,13
贵州,公共缴费,898522249000111,贵州铜仁供电局（沿河供电局）,17,4298.62,15,15
上海,外部商户,802310051720517,石化安徽,17,5998,0,15
福建,公共缴费,016350649000282,国网福建南靖县供电有限公司,17,1683,9,15
福建,公共缴费,016350349000255,国网福建仙游县供电有限公司,17,2851.4,6,13
北京,外部商户,898111941210160,易到,17,1369.48,4,12
浙江,外部商户,103330793110005,兰溪市财政局,17,32521.13,2,16
浙江,外部商户,102331093110004,临海市财政局,17,5292.08,5,13
天津,服务类,898120092220015,交管(驾驶员管理卡)业务宁河,17,2549.96,1,6
河北,公共缴费,898130193994159,国网故城县供电公司,17,533.41,13,17
总公司,信用卡还款,437980094980001,珠海华润互联还款,17,57239.08,6,17
广西,外部商户,491000058120002,中国人民银行桂林市中心支行食堂,17,64.71,4,14
贵州,公共缴费,898522649000155,贵州电网公司凯里供电局(天柱供电局),17,8122.53,13,13
上海,外部商户,802310055410503,杭州油呗科技有限公司（移动收银台,17,6512.39,17,14
上海,外部商户,802310079930526,广州冰鸟网络科技(移动收银台),17,1712.63,2,9
深圳,外部商户,802440354110740,沃尔玛山姆会员店（沈阳分店）,17,6413.71,5,15
深圳,外部商户,802440354110722,山姆会员珠海店,17,5763.17,6,15
浙江,外部商户,310330173750003,咪咕影院,17,485.05,16,17
浙江,公共缴费,898330749000010,国网浙江浦江县供电有限公司,17,1366.32,4,7
吉林,公共缴费,945220183986166,国网吉林农安县供电有限公司,17,1184.01,6,17
宁波,外部商户,898330286510096,慈溪市财政局,17,14038.46,6,17
总公司,外部商户,301110060129500,交行北京电子渠道,17,30052.68,0,16
青岛,外部商户,821053253114035,深圳优汇电子商务有限公司,17,1489.36,1,7
福建,公共缴费,104350648990033,福建广电网络集团股份有限公司漳州分公司,16,10.93,14,14
北京,公共缴费,898110392224307,移动支付平台缴银联商务自来水费(后端),16,1446.88,9,16
深圳,外部商户,802440348991065,山姆会员福州店,16,7146.22,10,16
浙江,外部商户,103333083980003,永嘉县财政局,16,1249,1,3
大连,外部商户,898210275120205,曹操出行（充值）,16,376.45,1,15
上海,外部商户,802310049000542,石化广东,16,27500,0,16
贵州,公共缴费,898520349000128,贵州电网有限责任公司遵义供电局,16,12006.11,13,15
福建,公共缴费,016350149000247,国网福建福清市供电有限公司,16,597.07,13,14
厦门,外部商户,802350279930511,雷霆游戏,16,891.01,2,12
江苏,外部商户,103320186515384,江苏省公安厅交通警察总队（盐城）,16,1594.26,3,15
辽宁,外部商户,898210193118001,辽宁省税务局,16,182799.36,1,16
辽宁,外部商户,802210060120501,凤城农商行,16,105.48,1,8
深圳,公共缴费,861440349000011,广东电网公司深圳供电局,16,1458.57,8,15
上海,商城,802310053113066,上海赟客（云闪付商城）,16,93.84,13,14
上海,外部商户,802310055330524,途虎养车(生活服务)(WAP支付),16,178,14,15
山西,外部商户,898181093111001,运城市税务局（财税库银）,16,40805.85,2,7
贵州,公共缴费,898522749000172,中国南方电网,16,3189.09,13,13
宁夏,外部商户,898640149009998,宁夏哈纳斯后端燃气商户,16,3379.33,3,15
广东,外部商户,105440180629704,医程通（医院）（云闪付）,16,224.82,2,13
上海,商城,802310053112478,源芬贸易（云闪付商城）,16,168.48,5,16
深圳,外部商户,802440348160718,同花顺云软件,16,222751.95,3,10
深圳,外部商户,802440341110524,粤通卡补缴（云闪付）,16,2577.32,1,15
宁波,公共缴费,301330249000006,国家电网（鄞州）,16,3226.58,10,15
深圳,外部商户,802440348991067,山姆会员深圳店,16,7099.94,5,15
山东,公共缴费,302481189991122,中信银行济南分行（山东电信）,16,1.41,15,16
上海,外部商户,898319848140024,中国电信股份有限公司电子渠道运营中心,15,889.42,8,15
浙江,外部商户,102333083980004,平阳县财政局,15,1794.46,4,9
福建,公共缴费,016350649000281,国网福建诏安县供电有限公司,15,22489.16,8,13
宁波,外部商户,802330275230002,(特约)银联商务宁波分公司(停车缴费),15,99.51,5,13
重庆,外部商户,102501382200076,重庆工商大学,15,750,0,15
福建,外部商户,027350149000016,国网三明供电公司,15,2636.15,2,13
上海,服务类,802310079990530,浙江微能科技,15,209.01,12,10
贵州,公共缴费,898520149000160,贵州电网有限责任公司贵阳供电局,15,5222.41,11,11
浙江,公共缴费,898330349000010,国网浙江瑞安市供电有限责任公司,15,17069.98,1,8
北京,外部商户,898111970110270,父母邦(北京)旅行社有限公司,15,7748.42,9,14
浙江,公共缴费,102338086510002,金华人行（党费缴纳）,15,194,0,15
福建,公共缴费,104350548990030,福建广电网络集团股份有限公司泉州分公司,15,114.13,13,13
北京,外部商户,947100048162405,星光互娱,15,3050,0,1
江苏,外部商户,898320153990588,有货（江苏）商贸服务有限公司,15,7165.86,6,14
福建,公共缴费,016352249000304,国网福建古田县供电有限公司,15,2670.6,6,11
北京,外部商户,898111948161473,成都六六五网络科技有限公司,15,1229.81,5,6
福建,外部商户,802350173920323,北京观影树信息技术有限公司,15,334,15,15
福建,公共缴费,016350449000266,国网福建将乐县供电有限公司,15,3932.59,5,13
安徽,公共缴费,898340849000002,国家电网,15,1165.01,9,13
总公司,外部商户,301500060129500,交行重庆电子渠道,15,49834,0,14
上海,外部商户,802310070110653,途家,15,31827.8,0,12
浙江,公共缴费,898331049000042,国网浙江天台县供电有限公司 （多渠道）,15,1393.63,1,2
湖南,公共缴费,898430986518336,中国人民银行益阳市中心支行党费缴纳,15,949,0,15
浙江,外部商户,426330786510002,金华财政局,15,5285.49,3,12
北京,外部商户,898111953990250,多点,15,905.54,13,11
吉林,公共缴费,945220883981001,国网吉林省电力有限公司白城市城郊供电公司,15,584.39,5,8
总公司,外部商户,301140160129500,交行山西电子渠道,14,30730,0,14
河北,外部商户,898130193994018,河北省公安厅交通管理局,14,1459.15,4,13
福建,外部商户,802350173720226,影火虫（技术推广服务）（云闪付）,14,542.06,4,13
北京,公共缴费,898110392224306,移动支付系统缴燃气费(后端),14,2273.19,8,14
四川,外部商户,865650048162147,北京大米科技,14,89812.66,4,13
总公司,外部商户,802310073720599,成都瑞通创科技有限公司,14,472,0,6
广东,外部商户,898440073920021,国美小额贷款,14,7137.85,4,14
天津,服务类,898120092220014,交管(驾驶员管理卡)业务宝坻,14,1750,0,4
福建,公共缴费,104350849000001,福建广电网络集团股份有限公司龙岩分公司,14,57.25,11,14
天津,外部商户,898120092220011,交管(驾驶员管理卡)业务市区,14,2003.07,2,12
浙江,外部商户,102330693110005,上虞区财政局,14,11002.8,2,10
吉林,公共缴费,945220783984073,国网吉林省电力有限公司长岭县供电公司,14,567.62,6,11
浙江,外部商户,103330693110002,嵊州市财政局,14,22650.85,3,13
厦门,外部商户,898352258142372,中国人民银行厦门市中心支行,14,78.89,2,13
福建,公共缴费,104350348990005,福建广电网络集团股份有限公司莆田分公司,14,71.53,12,12
江苏,服务类,898320593110157,国家税务总局苏州工业园区税务局,14,136504.29,1,7
宁夏,公共缴费,898640149009995,银川中铁水务后端商户,14,400.49,7,14
贵州,公共缴费,898522749000175,中国南方电网,14,5202.84,9,9
上海,外部商户,802310048993140,珍爱网,14,3589.94,8,13
辽宁,外部商户,898211492220010,（特约）葫芦岛市公安局交通警察支队建昌,14,5091.51,2,11
上海,外部商户,104310058133390,星巴克（上海）,14,953.4,6,14
吉林,公共缴费,945220683980937,国网吉林白山市江源区供电有限公司,14,890.75,8,13
贵州,公共缴费,898522749000162,中国南方电网,14,2697.65,12,12
河北,外部商户,898130193994022,河北省公安厅交通管理局,14,1626.12,5,10
湖南,公共缴费,898430449001194,衡阳市自来水有限公司,14,665.5,8,14
福建,外部商户,802350178320101,福建中瑞影视,14,496.73,14,9
辽宁,外部商户,898210992220011,（特约）彰武县公安交通警察大队,14,1988.05,3,11
江苏,外部商户,802320053990506,扬州万象汇,13,212.81,11,9
山东,外部商户,802370060510505,海信集团财务有限公司,13,1519.97,1,2
福建,公共缴费,016350649000506,国网福建云霄县供电有限公司,13,1900.34,6,11
福建,公共缴费,016350449000257,国网福建宁化县供电有限公司,13,2012.31,3,11
山西,公共缴费,898140786510110,中国人民银行寿阳县支行(党费缴纳）,13,1249,0,13
宁波,公共缴费,301330249000001,国家电网（海曙）,13,2756.61,6,12
上海,外部商户,308310056414251,爱婴室（母婴产品）（云闪付）,13,5620.37,6,13
北京,外部商户,898111979930104,江西贪玩信息技术有限公司,13,666,0,6
河北,外部商户,898130193994077,河北省公安厅交通管理局,13,1435.51,4,6
深圳,外部商户,802440348991070,山姆会员浙江西溪店,13,4649.12,2,13
内蒙古,公共缴费,898150649000137,内蒙古电力鄂尔多斯电业局,13,748.94,5,9
山西,公共缴费,898140949000214,国网电力公司忻州供电公司（多渠道后端）,13,19.75,13,13
河南,外部商户,898410149000083,国源电力代收费,13,75960.78,4,11
上海,外部商户,802310051720514,石化河南,13,5550,0,13
河北,外部商户,802130053990501,石家庄万象城,13,19666.28,13,12
河南,外部商户,898411093110062,互联网财税库银（许昌国税）,13,5344,0,10
福建,外部商户,410350148160003,福州小依信息科技有限公司,13,137.45,11,13
浙江,外部商户,102331093110006,玉环县财政局,13,1145.14,2,7
浙江,外部商户,103333083980001,温州市鹿城区财政局,13,1972.2,3,11
广东,外部商户,001440193110019,广州市税务局（社保费）,13,12586.67,6,13
北京,外部商户,898110254991238,21cake,13,3367.97,7,13
安徽,公共缴费,898340148140046,中国移动通信集团安徽有限公司（话费）,13,331.15,11,9
上海,外部商户,802310048992892,上海游民网络科技有限公司,13,441,0,4
辽宁,外部商户,898211492220008,葫芦岛市公安局交通警察支队（特约）,13,2238.46,2,11
上海,外部商户,802310049000533,中国石化销售北京石油分公司,13,1734.55,0,9
辽宁,外部商户,898211392220030,（特约）凌源市公安局交通警察大队罚没,13,2041.64,4,11
福建,服务类,999350193110001,国税总局福州税务日间,13,91235.34,2,9
北京,外部商户,898111953990227,多点,13,313.29,13,10
上海,外部商户,802310049000544,石化云南,13,30850,0,12
广东,公共缴费,102440893990015,中国人民银行湛江市中心支行,13,1172.05,0,13
贵州,公共缴费,898520349000112,贵州电网有限责任公司遵义供电局,13,3924.16,11,11
浙江,外部商户,103330793110003,东阳市财政局,13,17430,0,9
贵州,公共缴费,898522449000109,贵州电网毕节供电局,13,22236.56,12,13
辽宁,外部商户,898211392220021,（特约）朝阳县公安局交通警察大队,12,1591.98,1,10
浙江,外部商户,102330186510003,浙江省财政厅,12,1192.53,5,11
上海,外部商户,853290059773937,聚美优品,12,1744.37,6,12
内蒙古,公共缴费,898150649000008,内蒙古电力（集团）薛家湾供电局,12,152.51,11,11
湖南,外部商户,898430992224421,湖南交通违法处理自助平台（益阳支队）,12,1500,0,9
福建,公共缴费,417350486510049,明溪县农村信用合作联社党委（党费）,12,452.66,0,12
吉林,公共缴费,898220148140135,云闪付有线电视缴费,12,817.79,5,12
福建,公共缴费,016350149000252,国网福建连江县供电有限公司,12,1296.77,4,11
总公司,外部商户,105419092220001,济源市非税收入管理局,12,1669.19,1,4
厦门,外部商户,027350280620099,厦门银医通,12,3089.9,2,10
厦门,外部商户,105910000023535,厦门南普陀寺,12,12,0,2
福建,公共缴费,019350749000001,国网福建政和县供电有限公司（服务提供商）,12,856.27,4,9
河南,公共缴费,898410149000304,国都时代（安阳市华润燃气缴费）,12,1048.25,10,12
贵州,公共缴费,898520149000132,贵州电网有限责任公司贵阳供电局,12,21865.22,11,11
陕西,公共缴费,898610149000202,国家电网（西安）,12,861.32,8,11
宁波,外部商户,949332053110009,九鼎正鑫,12,1012.96,2,9
上海,外部商户,102310093110041,国家税务总局上海市黄浦区税务局,12,2446.71,7,11
新疆,外部商户,301650180629996,伊犁哈萨克自治州妇幼保健院,12,91.61,1,12
深圳,外部商户,898440347220993,深圳游侠旅行有限公司,12,180792.52,6,9
重庆,服务类,898500057340248,重庆天行者科技有限公司(互联网),12,98.05,8,11
天津,外部商户,898120073990785,天津市罡世燃气科工贸发展有限公司,12,695,0,4
广东,外部商户,898440648160505,吉林省中顺网络科技有限公司,12,4553,0,4
北京,外部商户,104100548991044,百度时代网络技术(北京)有限公司,12,14999.98,1,8
总公司,信用卡还款,463360794980001,赣州银行信用卡还款,12,59210.15,3,10
内蒙古,公共缴费,898150349000004,内蒙古电力（集团）有限责任公司乌海电业局,12,848.82,7,12
海南,外部商户,898460149000068,海南民生和泰实业有限公司,12,646.45,4,12
总公司,外部商户,898319873940130,浙江易能科技有限公司(易能科技),12,7.12,12,12
上海,外部商户,802310073720566,北京中讯优智网络科技有限公司,12,2228,0,3
上海,外部商户,802310051720523,石化深圳,12,4736,0,9
辽宁,外部商户,898210892220005,（特约）大石桥市公安局交通警察大队,12,2095.61,4,11
陕西,外部商户,898610183980051,西安市国家税务局（日间）,12,11263.39,1,11
福建,外部商户,999350793110001,国税总局南平税务日间,12,2799.5,3,9
山东,公共缴费,302481189991004,中信银行济南分行（济南有线）,12,2.93,11,9
上海,外部商户,104310058130012,星巴克（辽宁）,12,902.9,0,12
福建,外部商户,027350149000010,国网龙岩供电公司,12,1174.01,5,11
福建,公共缴费,016352249000306,国家电网（福安分公司）,12,1537.1,5,12
黑龙江,外部商户,896260053110472,临汾经济开发区天德顺电子科技有限公司,12,3649.64,1,6
辽宁,外部商户,898210192220018,（特约)沈阳公安局交通警察支队康平县大队,12,2299.96,1,4
广西,外部商户,802450053990509,柳州万象城,12,1092.48,11,7
湖南,公共缴费,001432648140002,吉首移动行业商户,12,23.27,2,11
湖北,外部商户,027420693110001,暂收款（襄阳国税日间）,12,7692.77,4,7
总公司,外部商户,104044693991044,CEP,12,3390,0,11
总公司,外部商户,301230160129500,交行黑龙江电子渠道,12,28563.03,0,10
江苏,公共缴费,898321249002402,国网江苏省电力公司泰州供电公司,12,2365.4,4,8
上海,外部商户,802310051720510,石化云南,12,4201,0,11
江苏,公共缴费,898320649002402,国网江苏省电力公司南通供电公司,11,25618.57,6,11
安徽,公共缴费,898341248140010,中国联通阜阳市分公司（话费）,11,30.18,2,11
贵州,公共缴费,898520149000148,贵州电网有限责任公司贵阳供电局,11,1772.22,9,10
浙江,外部商户,423330193110004,杭州市江干区财政局,11,21971.14,7,11
北京,外部商户,84810A055330206,厦门霁凯电子商务有限公司,11,2666.94,1,2
上海,外部商户,802310051720520,石化海南,11,2665,0,10
辽宁,外部商户,898211292220018,(特约)开原市公安局,11,1412,0,6
上海,外部商户,303310049000999,云缴费（公用事业类缴费）,11,1966.76,3,10
辽宁,外部商户,898211392220013,北票市公安交通警察大队（特约）,11,2148.82,3,8
北京,外部商户,898111963000289,华泰财产保险有限公司,11,4196.71,4,10
总公司,外部商户,898319873940102,浙江易能科技有限公司(易能科技),11,6.92,11,11
内蒙古,外部商户,853190057129614,野兽派,11,67016.26,2,10
总公司,外部商户,301330260129500,交行宁波电子渠道,11,15500,0,10
云南,外部商户,898530193110005,云南省国税局-昆明财税库银,11,86784.3,2,8
江西,公共缴费,898360149000085,江西缴费通（水费）,11,518.98,5,11
浙江,外部商户,105330793110010,金华市婺城区财政局,11,8058.95,4,11
辽宁,外部商户,898210992220012,（特约）阜新蒙古族自治县公安局交通警察大,11,1639.92,1,10
总公司,外部商户,105410392220008,洛阳市财政局非税收入财政专户,11,1348.69,2,11
总公司,外部商户,301350160129501,交行福建电子渠道,11,10752,0,11
总公司,外部商户,301430160129500,交行湖南电子渠道,11,13478,0,11
总公司,外部商户,620003620190008,Aoliday AU Pty Ltd,11,45697.84,0,9
总公司,外部商户,800039259992018,InMirror,11,64843,0,6
新疆,外部商户,802650053110507,微能科技（新疆）,11,168,11,10
江西,外部商户,898360147840005,（特约）江西高速,11,4200,0,10
云南,外部商户,105000093110052,国家税务总局云南省税务局,11,22986.47,3,7
山东,外部商户,802370053990514,济南万象城,11,122.12,11,10
浙江,外部商户,103330693110001,绍兴市财政局,11,1448.82,4,8
北京,外部商户,802110080110502,好大夫,11,1733.51,2,9
上海,外部商户,105000054510630,光明随心订（乳制品）（云闪付）,11,1429.57,11,7
北京,外部商户,898110275120295,分享汇,11,41000,0,8
总公司,外部商户,301650160129501,交行新疆电子渠道,11,18030,0,10
四川,外部商户,302510189990093,海南安脉云科技有限公司,10,88397.61,3,9
深圳,外部商户,802440379930801,海南超神,10,87.64,2,5
厦门,外部商户,898352248990103,福建广电网络集团股份有限公司厦门分公司,10,1227.55,8,10
厦门,外部商户,898352241110126,厦门公交集团有限公司,10,79.97,2,10
总公司,外部商户,105910000002410,中国电信股份有限公司常熟分公司,10,499.64,5,9
北京,外部商户,898111992220103,北京市东城区城市管理委员会,10,162.14,2,10
安徽,公共缴费,898340449000007,国家电网,10,532.61,8,10
深圳,外部商户,802440348991072,山姆会员湖北汉口店,10,4921.17,3,10
云南,外部商户,102530147840004,云南公路联网收费管理有限公司,10,7898.81,1,8
总公司,外部商户,301420160129500,交行湖北电子渠道,10,59000,0,9
福建,公共缴费,016350649000279,国网福建东山县供电有限公司,10,1866.29,3,9
浙江,公共缴费,898331049000036,国家电网路桥供电营业厅,10,6401.8,1,6
安徽,外部商户,898340148160611,安徽交通卡（ETC服务）,10,3317.82,6,9
上海,外部商户,303310048990924,云缴费（联通）,10,263.92,2,8
山西,外部商户,898166093111001,长治市税务局（财税库银）,10,4316.93,1,6
贵州,公共缴费,898522649000152,贵州电网公司凯里供电局黎平供电局,10,1322.32,8,10
北京,外部商户,802110041310502,中交信有限责任公司,10,959.18,5,10
浙江,公共缴费,898331149000010,国网浙江省电力有限公司龙泉市供电公司,10,2007.74,1,6
湖北,外部商户,898420147840114,（特约）湖北省高速公路联网收费中心,10,450.14,5,8
福建,公共缴费,016350649000280,国网福建长泰县供电有限公司,10,941.34,5,8
福建,外部商户,999350393110008,国税总局莆田税务日间,10,2349.98,1,8
福建,公共缴费,016350549000272,国网福建石狮市供电有限公司,10,1030.78,6,9
福建,服务类,410350173990002,福建新动力软件有限公司,10,140.1,10,10
贵州,公共缴费,898522749000170,中国南方电网,10,4019.3,9,9
吉林,公共缴费,945220783987002,国网扶余市供电公司,10,534.42,6,9
河北,外部商户,898130193994029,河北省公安厅交通管理局,10,999,1,8
总公司,外部商户,105411792220014,驻马店市预算外资金管理局,10,687.81,4,9
河北,外部商户,898130193993650,石家庄市公安局交通管理局,10,1360,0,3
青岛,公共缴费,103053249000063,国网山东省电力公司胶州市供电公司,10,305.36,8,10
总公司,信用卡还款,442980094980002,陕西农信互联还款,10,55247.91,3,7
上海,外部商户,310310458148430,肯德基上海崇明餐厅,10,417.51,6,7
贵州,公共缴费,898522649000134,贵州电网公司凯里供电局（三穗供电局）,10,3431.15,6,6
海南,公共缴费,001460148120017,电信固话缴费,10,252.89,7,9
福建,外部商户,999350193110001,国税总局福州税务日间,10,2560,0,4
总公司,外部商户,939440386510091,深圳政府房屋租赁平台（政府房源）,10,12074.79,2,10
上海,外部商户,802310051720519,石化贵州,10,3600,0,9
福建,公共缴费,016352249000308,国家电网（霞浦分公司）,10,809.52,4,8
浙江,公共缴费,898330649000005,国网浙江省电力有限公司绍兴供电公司,10,929.83,6,10
福建,服务类,999350393110008,国税总局莆田税务日间,10,51995.15,1,3
上海,外部商户,104310058133375,星巴克（青岛）,10,459.5,1,10
重庆,公共缴费,100502392220102,重庆市财政局（交通罚没款）,10,1492.38,1,7
内蒙古,外部商户,853190082999615,文都赢课堂,10,61256,0,10
辽宁,外部商户,898210692220009,宽甸满族自治县公安局交通警察大队,10,1218.01,1,8
黑龙江,外部商户,829261047840008,黑龙江智通慧联科技发展有限责任公司,10,2296.48,1,9
安徽,公共缴费,898340249000001,国网安徽省电力公司芜湖供电公司（电费）,10,1090.55,7,10
北京,外部商户,898111992220112,北京市通州区城市管理委员会,10,43.27,2,9
浙江,公共缴费,898330749000003,国网浙江省电力有限公司金华供电公司,10,550.06,4,10
浙江,公共缴费,898330849000008,国家电网,10,730.6,1,1
总公司,信用卡还款,454221094980001,辽宁农信信用卡还款,10,19120.52,4,10
天津,服务类,898120092220016,交管(驾驶员管理卡)业务武清,10,1899.98,1,6
总公司,外部商户,939440386510092,深圳政府房屋租赁平台（政府房源）,10,20845.02,5,10
安徽,公共缴费,898340348140012,中国联通蚌埠市分公司（话费）,10,1.36,10,10
总公司,外部商户,542034453110015,Hi Go Travel,10,118.16,0,9
贵州,公共缴费,898522749000131,中国南方电网,10,3668.73,9,9
浙江,外部商户,102330693110004,新昌县财政局,10,1640.01,2,6
北京,外部商户,898111953990242,多点,10,982,10,9
天津,外部商户,898120080620598,天津市第一中心医院,9,375.96,1,7
江苏,外部商户,898320153110196,金鹰国际商贸集团（中国）有限公司,9,334.58,3,7
厦门,外部商户,802350245110523,厦门航空有限公司,9,9787.4,5,9
北京,外部商户,104100548991047,百度(中国)有限公司广州分公司,9,30999.82,1,7
河北,公共缴费,554130549000008,邢台燃气有限责任公司,9,234.07,7,9
贵州,公共缴费,898520449000124,贵州电网有限责任公司市郊供电局,9,1570.47,6,8
广东,外部商户,898440148160603,安利(中国)电商,9,11513.9,1,9
福建,公共缴费,016350749000289,国网福建武夷山市供电有限公司,9,1019.32,5,9
山东,外部商户,898063593990001,聊城市公安局交通巡逻警察支队,9,1248.98,1,7
贵州,公共缴费,898522249000120,贵州电网公司铜仁供电局（铜仁市郊供电局）,9,1541.6,8,8
上海,外部商户,802310049000561,石化海南,9,12600,0,8
北京,外部商户,898110248990040,e代驾,9,871,4,9
上海,服务类,802310053113432,银商电子,9,2929.59,5,5
上海,外部商户,802310053113527,福禄网络（云闪付商城）,9,38.06,4,9
陕西,外部商户,898610993110103,安康市国家税务局,9,1171.09,0,3
陕西,公共缴费,898610149000203,国家电网（西咸）,9,183.9,1,4
黑龙江,公共缴费,898230193990065,党费缴纳（银商黑龙江云账单）,9,1430.78,0,9
总公司,外部商户,898319873940101,浙江易能科技有限公司(易能科技),9,4.29,9,9
安徽,公共缴费,898341749000114,国网安徽省电力公司池州供电公司（电费）,9,453.39,4,9
吉林,公共缴费,945220383981357,梨树县供电有限公司,9,564.55,3,8
福建,服务类,998350593110001,国税总局泉州税务日间,9,136733.17,0,8
广东,外部商户,103440180621214,暨南大学附属第一医院（广州华侨医院）,9,179.8,1,8
甘肃,外部商户,898620193110024,国家税务总局兰州市税务局(后台),9,173495.59,0,6
辽宁,外部商户,898210492220006,（特约）清原满族自治县公安警察大队罚款,9,1549.01,1,6
浙江,公共缴费,898330449000006,国网浙江嘉善县供电有限公司,9,54551.91,7,7
福建,外部商户,999350693110001,国税总局漳州税务日间,9,4092.7,1,5
贵州,公共缴费,898522749000143,中国南方电网,9,1915.51,8,8
辽宁,外部商户,898211092220001,（特约）辽阳市公安交通警察支队宏伟交警大,9,1294.2,2,8
青岛,外部商户,802370253990501,青岛万象城,9,1294.17,9,6
上海,商城,802310053113358,熠天海纳（云闪付商城）,9,57793.02,2,6
深圳,外部商户,802440353110532,卷皮,9,642.62,4,8
深圳,外部商户,802440348991068,山姆会员北京店,9,4655.45,2,9
上海,外部商户,802310045110687,中国联合航空（移动收银台）,9,12911.26,4,7
河北,公共缴费,898130193994163,国网衡水市桃城区供电公司,9,22.54,8,7
江苏,外部商户,113320157340008,车点点4,9,6.41,4,8
上海,外部商户,802310059600615,天安财产(保险）（云闪付）,9,658.56,3,8
总公司,外部商户,598044648123426,CTM,9,1681.42,0,8
北京,外部商户,898111148990491,北京陌陌科技有限公司,9,5209.39,1,4
上海,外部商户,104310058133383,星巴克（金华）,9,590.66,2,9
吉林,公共缴费,945220783983114,国网电力有限公司前郭尔罗斯县供电公司,9,1420.99,3,5
吉林,服务类,826220148140005,（特约）维纳股份（加油）,9,200.08,0,9
上海,外部商户,802310073720546,上海进馨网络科技有限公司（三合一,9,224.5,3,9
上海,外部商户,802310059770511,山东淘秘信息科技有限公司,9,489.2,0,9
上海,外部商户,802310051720518,石化四川,9,1825,0,8
宁夏,服务类,402871092229999,宁夏交警总队,9,934,1,4
江苏,公共缴费,898321049002402,国网江苏省电力公司扬州供电公司,9,2119.66,5,9
河南,外部商户,435410160120002,郑州银行（消费）,9,9739.33,2,8
河南,外部商户,898410893110104,河南省焦作市国家税务局,9,2250,0,5
浙江,公共缴费,898331049000039,国网浙江温岭市供电有限公司（多渠道）,9,1046.83,2,4
贵州,公共缴费,898522449000126,贵州电网有限责任公司毕节供电局,9,2255.29,7,7
福建,服务类,999350493110001,国税总局三明税务日间,9,29704.47,3,7
上海,外部商户,853310073999765,希尔顿悦食荟,8,46888.33,1,8
宁波,公共缴费,929330249000071,国网浙江慈溪市供电有限公司,8,16958.29,5,8
天津,服务类,898120092220018,交管(驾驶员管理卡)业务静海,8,1230,0,4
北京,外部商户,898111948160598,第一桶金工厂店,8,280652.5,0,2
上海,外部商户,802310049000560,石化贵州,8,42100,0,8
贵州,公共缴费,898522749000178,中国南方电网,8,1856.39,8,8
总公司,外部商户,301610160129500,交行陕西电子渠道,8,3200,0,8
江苏,外部商户,898320555320191,青岛利得供应链管理有限公司,8,118394.81,1,3
北京,外部商户,898111992220121,北京市昌平区城市管理委员会,8,18.97,5,8
贵州,公共缴费,898522649000110,贵州电网公司凯里供电局（镇远供电局）,8,1646.04,5,5
广西,服务类,898450173111010,南宁九六六八零零网络科技有限公司,8,812.63,4,8
广东,外部商户,898440053110336,全棉时代,8,1304.22,5,8
